restaurant_id,restaurant_name,area,category,rating,review_count,couple_score,friend_meal_score,friend_drink_score,business_meal_score,business_drink_score
12140312,몽중헌 청담점,강남,중식,3.7,296,0.029652684525125546,0.043703534503300216,0.05307114829736906,0.15387899368755545,0.10492452081835263
25155819,파크루안 역삼점,강남,중식,3.7,304,0.09230440246560613,0.039491596480523215,0.044410988377917,0.11472641272810825,0.09496867892599134
791775664,천미미 신사점,강남,중식,4.1,219,0.0,0.014943871234007429,0.024793186302500575,0.009840572320057304,0.0
10252806,대려도,강남,중식,3.8,108,0.014748858447488584,0.009973357015985791,0.03757993334839087,0.019106637759277127,0.0
18283045,마담밍 선릉점,강남,중식,4.4,241,0.03841918014617048,0.15017460938090121,0.09892655360960259,0.009882450532350874,0.004998549603558306
980076754,인량 훠궈,강남,중식,4.3,691,0.167740559633438,0.04883096995124321,0.11066282725346173,0.16821502781745656,0.10494571339050411
1262079557,송쉐프 본점,강남,중식,3.6,181,0.03439551951361964,0.029876026361664452,0.04392620867311466,0.2894099168381497,0.2798729491397997
528537292,훠궈나라 강남점,강남,중식,3.6,479,0.1170979214828517,0.10963957219094263,0.12832114349135393,0.06437295222824657,0.0399976794596396
25550206,아방궁,강남,중식,3.6,250,0.05441203642711284,0.03499175767919074,0.07125487591721186,0.029942171577509464,0.02499635114407293
11026324,공리 강남구청역점,강남,중식,4.4,778,0.08814592220336138,0.06893641603508457,0.05460062617230966,0.02999966151694784,0.02999966151694784
10954377,가담,강남,중식,3.2,284,0.0,0.01,0.017898938373184604,0.019597523219814242,0.005
24041168,시추안하우스 삼성점,강남,중식,3.3,201,4.231941152934658e-05,0.09433103784023081,0.09486019582160805,0.3647411385842181,0.35978808694102554
23999472,불이아 역삼점,강남,중식,4.1,348,0.019650654714393038,0.039439545418133805,0.03911000872786648,0.23979317385646493,0.23490153298959185
735898829,홍보각,강남,중식,4.4,463,0.029439109416364517,0.028904163574067675,0.0421356534081692,0.3044802689717267,0.28492688533909427
909184198,몽중헌 대치점,강남,중식,3.8,162,0.019282423367216413,0.005,0.05836910965943171,0.2443628476684027,0.21996088504671377
66544493,일일향 압구정1호점,강남,중식,3.1,155,0.0,0.00436231884057971,0.004674922600619196,0.0,0.0
1655913908,서래향 수서점,강남,중식,4.7,671,0.14830933534919255,0.18269279541564923,0.2018815294042678,0.11243451895546194,0.054996638147571
948434557,호신각,강남,중식,4.4,232,0.009917308505853923,0.014957543046313424,0.014957543046313424,0.019871999650811486,0.01499583866009941
25115599,한성양갈비양꼬치 강남점,강남,중식,3.5,114,0.004875968992248061,0.01981823632978289,0.01981823632978289,0.0,0.0
26858784,일일향 2호점,강남,중식,3.5,289,0.0,0.03987542977208786,0.03987542977208786,0.25438911442337325,0.24494738761236018
1669970814,더라운드 청담점,강남,중식,3.8,1,0.024583034869477147,0.029953168016387696,0.08911359711223571,0.1948626539414648,0.1899452660579085
1915805569,누와,강남,중식,3.7,229,0.07749915757113879,0.1341647225304018,0.1440387949654887,0.03474032616487857,0.01999785266281009
2001311524,중화백반 강남구청점,강남,중식,4.6,522,0.11885206214885956,0.25176327224544526,0.14138834195948471,0.07544427529039527,0.039973757648986565
1498098673,더라운드 삼성점,강남,중식,3.3,78,0.014573814087263047,0.12939977249512846,0.14401980550141286,0.1749692399822225,0.12998488943449168
1728788067,삼창교자,강남,중식,3.8,501,0.0,0.014987448078812853,0.014987448078812853,0.005,0.005
26572124,울프강스테이크하우스 청담점,강남,양식,3.7,1398,0.0742170302279867,0.0498930031603114,0.06811996213915726,0.04939537886709875,0.019996101261319604
12026995,지아니스나폴리 역삼점,강남,양식,4.1,251,0.13083519351009765,0.04351825987583314,0.01921005677746866,0.0,0.0
2076338271,원스타올드패션드 햄버거,강남,양식,4.0,458,0.028638271260972226,0.03936940564199586,0.06593820101449016,0.014779383158810125,0.0
1124684582,어거스트힐 강남점,강남,양식,3.6,2135,0.21936422447014106,0.013966033468666015,0.07145561366157177,0.13983983589152543,0.13983983589152543
1565367501,쵸이닷,강남,양식,3.5,657,0.04433520368540085,0.024876169305933078,0.047403611964555746,0.0,0.0
586363951,크라이치즈버거 삼성역점,강남,양식,4.4,415,0.19589173939608998,0.07376411563694077,0.10147785566615097,0.014867763570373583,0.009999546516110016
1469510606,빌즈 강남,강남,양식,3.1,446,0.0647456608347275,0.009995095786491796,0.02442992694369548,0.05427788866449061,0.02999944324708354
27129003,알라프리마,강남,양식,4.5,273,0.1232261210687677,0.13960254060235547,0.16224343916107967,0.0,0.0
27271692,비야게레로,강남,양식,4.2,599,0.14090699865364847,0.014671448199281243,0.04261931878725893,0.0,0.0
7857136,마노디셰프 강남점,강남,양식,4.2,684,0.07499020060307648,0.06471178900545986,0.14050993555281802,0.27495711889465335,0.27495711889465335
1248615345,텍사스데브라질 압구정점,강남,양식,3.6,661,0.04799853662349915,0.044804854073025514,0.04945655685940323,0.004876160990712075,0.0
368469701,조인바이트,강남,양식,4.3,794,0.2140582801452766,0.024221022279550523,0.058746397417802944,0.1394032610921089,0.09996139552909673
18074322,파씨오네,강남,양식,4.6,236,0.2679141356909866,0.09956082502302933,0.15870726436738028,0.00999903781511555,0.00999903781511555
237005010,로마옥 도곡,강남,양식,3.8,649,0.11300406701939343,0.09480646909370614,0.09979727789224208,0.049840983580316446,0.03999602234000637
1250460135,마초 스테이크,강남,양식,4.6,456,0.19965354353575523,0.02342264492120384,0.04824010175042423,0.009914272975907483,0.004999412294792932
